customer_id,first_name,last_name,email,address_id,total_spend,genre
251,VICKIE,BREWER,VICKIE.BREWER@sakilacustomer.org,255,482.76,Action
470,GORDON,ALLARD,GORDON.ALLARD@sakilacustomer.org,475,482.04,Animation
470,GORDON,ALLARD,GORDON.ALLARD@sakilacustomer.org,475,482.04,Sci-Fi
187,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,191,479.16,Music
187,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,191,479.16,Action
187,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,191,479.16,Documentary
187,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,191,479.16,Family
550,GUY,BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,556,479.04,Animation
550,GUY,BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,556,479.04,Travel
462,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,467,479.01,Games
462,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,467,479.01,Foreign
462,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,467,479.01,Classics
462,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,467,479.01,Children
170,BEATRICE,ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,174,478.96,Sci-Fi
421,LEE,HAWKS,LEE.HAWKS@sakilacustomer.org,426,478.92,Travel
421,LEE,HAWKS,LEE.HAWKS@sakilacustomer.org,426,478.92,Sci-Fi
267,MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,272,478.92,Comedy
267,MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,272,478.92,Family
488,SHANE,MILLARD,SHANE.MILLARD@sakilacustomer.org,493,478.90,Drama
262,PATSY,DAVIDSON,PATSY.DAVIDSON@sakilacustomer.org,267,478.88,Family
216,NATALIE,MEYER,NATALIE.MEYER@sakilacustomer.org,220,478.85,Travel
173,AUDREY,RAY,AUDREY.RAY@sakilacustomer.org,177,478.84,Family
173,AUDREY,RAY,AUDREY.RAY@sakilacustomer.org,177,478.84,Travel
336,JOSHUA,MARK,JOSHUA.MARK@sakilacustomer.org,341,478.80,Drama
340,PATRICK,NEWSOM,PATRICK.NEWSOM@sakilacustomer.org,345,478.76,Family
340,PATRICK,NEWSOM,PATRICK.NEWSOM@sakilacustomer.org,345,478.76,Classics
340,PATRICK,NEWSOM,PATRICK.NEWSOM@sakilacustomer.org,345,478.76,Comedy
167,SALLY,PIERCE,SALLY.PIERCE@sakilacustomer.org,171,478.72,Family
293,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,298,476.07,Games
293,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,298,476.07,Drama
293,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,298,476.07,Sci-Fi
293,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,298,476.07,Classics
293,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,298,476.07,Comedy
293,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,298,476.07,Animation
372,STEVE,MACKENZIE,STEVE.MACKENZIE@sakilacustomer.org,377,475.98,Documentary
372,STEVE,MACKENZIE,STEVE.MACKENZIE@sakilacustomer.org,377,475.98,Foreign
292,MISTY,LAMBERT,MISTY.LAMBERT@sakilacustomer.org,297,474.92,Drama
292,MISTY,LAMBERT,MISTY.LAMBERT@sakilacustomer.org,297,474.92,Travel
332,STEPHEN,QUALLS,STEPHEN.QUALLS@sakilacustomer.org,337,474.88,Horror
332,STEPHEN,QUALLS,STEPHEN.QUALLS@sakilacustomer.org,337,474.88,Games
332,STEPHEN,QUALLS,STEPHEN.QUALLS@sakilacustomer.org,337,474.88,Drama
266,NORA,HERRERA,NORA.HERRERA@sakilacustomer.org,271,474.88,Family
529,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,535,474.84,Sci-Fi
1,MARY,SMITH,MARY.SMITH@sakilacustomer.org,5,474.72,Drama
238,NELLIE,GARRETT,NELLIE.GARRETT@sakilacustomer.org,242,473.95,Children
134,EMMA,BOYD,EMMA.BOYD@sakilacustomer.org,138,473.85,Horror
142,APRIL,BURNS,APRIL.BURNS@sakilacustomer.org,146,473.70,Documentary
273,PRISCILLA,LOWE,PRISCILLA.LOWE@sakilacustomer.org,278,472.95,Comedy
273,PRISCILLA,LOWE,PRISCILLA.LOWE@sakilacustomer.org,278,472.95,Animation
273,PRISCILLA,LOWE,PRISCILLA.LOWE@sakilacustomer.org,278,472.95,Drama
368,HARRY,ARCE,HARRY.ARCE@sakilacustomer.org,373,472.95,Drama
368,HARRY,ARCE,HARRY.ARCE@sakilacustomer.org,373,472.95,Sports
368,HARRY,ARCE,HARRY.ARCE@sakilacustomer.org,373,472.95,New
583,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,589,471.08,Sports
583,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,589,471.08,Games
490,SAM,MCDUFFIE,SAM.MCDUFFIE@sakilacustomer.org,495,471.04,Animation
585,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,591,471.04,Sports
536,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,542,471.00,Foreign
240,MARLENE,WELCH,MARLENE.WELCH@sakilacustomer.org,244,470.96,New
286,VELMA,LUCAS,VELMA.LUCAS@sakilacustomer.org,291,470.92,Drama
126,ELLEN,SIMPSON,ELLEN.SIMPSON@sakilacustomer.org,130,470.88,Family
538,TED,BREAUX,TED.BREAUX@sakilacustomer.org,544,470.84,Games
386,TODD,TAN,TODD.TAN@sakilacustomer.org,391,470.84,Music
595,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,601,470.80,Documentary
42,CAROLYN,PEREZ,CAROLYN.PEREZ@sakilacustomer.org,46,470.80,Action
432,EDWIN,BURK,EDWIN.BURK@sakilacustomer.org,437,467.08,Games
346,ARTHUR,SIMPKINS,ARTHUR.SIMPKINS@sakilacustomer.org,351,467.04,Sports
21,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,25,466.95,Travel
21,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,25,466.95,Sports
21,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,25,466.95,New
21,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,25,466.95,Documentary
408,MANUEL,MURRELL,MANUEL.MURRELL@sakilacustomer.org,413,466.80,Family
408,MANUEL,MURRELL,MANUEL.MURRELL@sakilacustomer.org,413,466.80,Classics
75,TAMMY,SANDERS,TAMMY.SANDERS@sakilacustomer.org,79,466.77,Animation
75,TAMMY,SANDERS,TAMMY.SANDERS@sakilacustomer.org,79,466.77,New
214,KRISTIN,JOHNSTON,KRISTIN.JOHNSTON@sakilacustomer.org,218,466.76,Sports
76,IRENE,PRICE,IRENE.PRICE@sakilacustomer.org,80,466.62,Drama
197,SUE,PETERS,SUE.PETERS@sakilacustomer.org,201,463.80,Family
197,SUE,PETERS,SUE.PETERS@sakilacustomer.org,201,463.80,Classics
197,SUE,PETERS,SUE.PETERS@sakilacustomer.org,201,463.80,Animation
36,KATHLEEN,ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,40,463.65,Music
304,DAVID,ROYAL,DAVID.ROYAL@sakilacustomer.org,309,462.96,Sci-Fi
512,CECIL,VINES,CECIL.VINES@sakilacustomer.org,517,462.96,Sci-Fi
500,REGINALD,KINDER,REGINALD.KINDER@sakilacustomer.org,505,462.88,New
481,HERMAN,DEVORE,HERMAN.DEVORE@sakilacustomer.org,486,462.84,Music
588,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,594,462.84,New
25,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,29,462.84,Action
588,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,594,462.84,Children
485,CLYDE,TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,490,462.84,Children
287,BECKY,MILES,BECKY.MILES@sakilacustomer.org,292,462.84,Comedy
485,CLYDE,TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,490,462.84,Animation
287,BECKY,MILES,BECKY.MILES@sakilacustomer.org,292,462.84,Animation
485,CLYDE,TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,490,462.84,Travel
485,CLYDE,TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,490,462.84,Drama
53,HEATHER,MORRIS,HEATHER.MORRIS@sakilacustomer.org,57,462.80,Drama
53,HEATHER,MORRIS,HEATHER.MORRIS@sakilacustomer.org,57,462.80,Sports
20,SHARON,ROBINSON,SHARON.ROBINSON@sakilacustomer.org,24,462.80,Sports
503,ANGEL,BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,508,462.72,New
503,ANGEL,BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,508,462.72,Games
119,SHERRY,MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,123,460.98,Sports
119,SHERRY,MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,123,460.98,Action
119,SHERRY,MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,123,460.98,Animation
343,DOUGLAS,GRAF,DOUGLAS.GRAF@sakilacustomer.org,348,459.00,Children
171,DOLORES,WAGNER,DOLORES.WAGNER@sakilacustomer.org,175,458.96,Documentary
44,MARIE,TURNER,MARIE.TURNER@sakilacustomer.org,48,458.96,Games
220,CHARLENE,ALVAREZ,CHARLENE.ALVAREZ@sakilacustomer.org,224,458.92,New
325,TIMOTHY,BUNN,TIMOTHY.BUNN@sakilacustomer.org,330,458.90,New
317,EDWARD,BAUGH,EDWARD.BAUGH@sakilacustomer.org,322,458.88,Sports
457,BILL,GAVIN,BILL.GAVIN@sakilacustomer.org,462,458.88,Music
317,EDWARD,BAUGH,EDWARD.BAUGH@sakilacustomer.org,322,458.88,Sci-Fi
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,61,458.88,Foreign
317,EDWARD,BAUGH,EDWARD.BAUGH@sakilacustomer.org,322,458.88,Family
457,BILL,GAVIN,BILL.GAVIN@sakilacustomer.org,462,458.88,Drama
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,61,458.88,Action
317,EDWARD,BAUGH,EDWARD.BAUGH@sakilacustomer.org,322,458.88,Animation
338,DENNIS,GILMAN,DENNIS.GILMAN@sakilacustomer.org,343,458.88,Animation
382,VICTOR,BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,387,458.80,Documentary
215,JESSIE,BANKS,JESSIE.BANKS@sakilacustomer.org,219,458.70,Sports
532,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,538,458.04,New
532,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,538,458.04,Games
532,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,538,458.04,Foreign
390,SHAWN,HEATON,SHAWN.HEATON@sakilacustomer.org,395,458.01,Family
390,SHAWN,HEATON,SHAWN.HEATON@sakilacustomer.org,395,458.01,Travel
390,SHAWN,HEATON,SHAWN.HEATON@sakilacustomer.org,395,458.01,Comedy
26,JESSICA,HALL,JESSICA.HALL@sakilacustomer.org,30,457.98,Action
26,JESSICA,HALL,JESSICA.HALL@sakilacustomer.org,30,457.98,Sports
26,JESSICA,HALL,JESSICA.HALL@sakilacustomer.org,30,457.98,Games
506,LESLIE,SEWARD,LESLIE.SEWARD@sakilacustomer.org,511,457.95,Family
274,NAOMI,JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,279,457.95,Sports
274,NAOMI,JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,279,457.95,Sci-Fi
274,NAOMI,JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,279,457.95,Classics
506,LESLIE,SEWARD,LESLIE.SEWARD@sakilacustomer.org,511,457.95,Children
506,LESLIE,SEWARD,LESLIE.SEWARD@sakilacustomer.org,511,457.95,Animation
366,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,371,457.89,Classics
366,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,371,457.89,Action
366,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,371,457.89,Travel
454,ALEX,GRESHAM,ALEX.GRESHAM@sakilacustomer.org,459,455.01,Comedy
582,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,588,455.00,Sci-Fi
211,STACEY,MONTGOMERY,STACEY.MONTGOMERY@sakilacustomer.org,215,454.98,Sci-Fi
211,STACEY,MONTGOMERY,STACEY.MONTGOMERY@sakilacustomer.org,215,454.98,Animation
211,STACEY,MONTGOMERY,STACEY.MONTGOMERY@sakilacustomer.org,215,454.98,Foreign
196,ALMA,AUSTIN,ALMA.AUSTIN@sakilacustomer.org,200,454.95,Action
196,ALMA,AUSTIN,ALMA.AUSTIN@sakilacustomer.org,200,454.95,New
439,ALEXANDER,FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,444,454.92,Action
439,ALEXANDER,FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,444,454.92,Classics
439,ALEXANDER,FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,444,454.92,Children
439,ALEXANDER,FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,444,454.92,Animation
439,ALEXANDER,FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,444,454.92,Foreign
257,MARSHA,DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,262,454.89,Games
257,MARSHA,DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,262,454.89,Sci-Fi
257,MARSHA,DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,262,454.89,New
113,CINDY,FISHER,CINDY.FISHER@sakilacustomer.org,117,454.84,Drama
91,LOIS,BUTLER,LOIS.BUTLER@sakilacustomer.org,95,454.60,Drama
91,LOIS,BUTLER,LOIS.BUTLER@sakilacustomer.org,95,454.60,Comedy
328,JEFFREY,SPEAR,JEFFREY.SPEAR@sakilacustomer.org,333,453.85,Games
360,RALPH,MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,365,451.98,Action
360,RALPH,MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,365,451.98,Animation
360,RALPH,MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,365,451.98,Music
590,SETH,HANNON,SETH.HANNON@sakilacustomer.org,596,451.00,Sci-Fi
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,67,451.00,New
590,SETH,HANNON,SETH.HANNON@sakilacustomer.org,596,451.00,Action
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,67,451.00,Documentary
590,SETH,HANNON,SETH.HANNON@sakilacustomer.org,596,451.00,Family
327,LARRY,THRASHER,LARRY.THRASHER@sakilacustomer.org,332,450.96,Documentary
407,DALE,RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,412,450.92,Games
407,DALE,RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,412,450.92,New
441,MARIO,CHEATHAM,MARIO.CHEATHAM@sakilacustomer.org,446,450.88,Sci-Fi
161,GERALDINE,PERKINS,GERALDINE.PERKINS@sakilacustomer.org,165,450.80,New
161,GERALDINE,PERKINS,GERALDINE.PERKINS@sakilacustomer.org,165,450.80,Foreign
256,MABEL,HOLLAND,MABEL.HOLLAND@sakilacustomer.org,261,450.80,Drama
545,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,551,448.95,Family
371,BILLY,POULIN,BILLY.POULIN@sakilacustomer.org,376,448.95,Music
371,BILLY,POULIN,BILLY.POULIN@sakilacustomer.org,376,448.95,Action
371,BILLY,POULIN,BILLY.POULIN@sakilacustomer.org,376,448.95,Classics
384,ERNEST,STEPP,ERNEST.STEPP@sakilacustomer.org,389,448.75,Foreign
528,CLAUDE,HERZOG,CLAUDE.HERZOG@sakilacustomer.org,534,447.00,Comedy
528,CLAUDE,HERZOG,CLAUDE.HERZOG@sakilacustomer.org,534,447.00,Horror
234,CLAUDIA,FULLER,CLAUDIA.FULLER@sakilacustomer.org,238,446.96,Classics
234,CLAUDIA,FULLER,CLAUDIA.FULLER@sakilacustomer.org,238,446.96,Foreign
396,EARL,SHANKS,EARL.SHANKS@sakilacustomer.org,401,446.92,Documentary
396,EARL,SHANKS,EARL.SHANKS@sakilacustomer.org,401,446.92,Animation
213,GINA,WILLIAMSON,GINA.WILLIAMSON@sakilacustomer.org,217,446.88,Children
592,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,598,446.84,Family
592,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,598,446.84,Sci-Fi
28,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,32,446.72,Drama
28,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,32,446.72,Action
513,DUANE,TUBBS,DUANE.TUBBS@sakilacustomer.org,519,446.07,Games
86,JACQUELINE,LONG,JACQUELINE.LONG@sakilacustomer.org,90,446.01,Foreign
86,JACQUELINE,LONG,JACQUELINE.LONG@sakilacustomer.org,90,446.01,Classics
86,JACQUELINE,LONG,JACQUELINE.LONG@sakilacustomer.org,90,446.01,Animation
86,JACQUELINE,LONG,JACQUELINE.LONG@sakilacustomer.org,90,446.01,Horror
86,JACQUELINE,LONG,JACQUELINE.LONG@sakilacustomer.org,90,446.01,Sports
534,CHRISTIAN,JUNG,CHRISTIAN.JUNG@sakilacustomer.org,540,443.80,Family
369,FRED,WHEAT,FRED.WHEAT@sakilacustomer.org,374,443.75,Family
278,BILLIE,HORTON,BILLIE.HORTON@sakilacustomer.org,283,443.70,Comedy
526,KARL,SEAL,KARL.SEAL@sakilacustomer.org,532,443.10,Comedy
526,KARL,SEAL,KARL.SEAL@sakilacustomer.org,532,443.10,Action
526,KARL,SEAL,KARL.SEAL@sakilacustomer.org,532,443.10,Games
526,KARL,SEAL,KARL.SEAL@sakilacustomer.org,532,443.10,Foreign
526,KARL,SEAL,KARL.SEAL@sakilacustomer.org,532,443.10,Sci-Fi
309,CHRISTOPHER,GRECO,CHRISTOPHER.GRECO@sakilacustomer.org,314,443.07,Documentary
258,MYRTLE,FLEMING,MYRTLE.FLEMING@sakilacustomer.org,263,443.04,Drama
258,MYRTLE,FLEMING,MYRTLE.FLEMING@sakilacustomer.org,263,443.04,Family
417,TRAVIS,ESTEP,TRAVIS.ESTEP@sakilacustomer.org,422,443.00,Sci-Fi
417,TRAVIS,ESTEP,TRAVIS.ESTEP@sakilacustomer.org,422,443.00,New
417,TRAVIS,ESTEP,TRAVIS.ESTEP@sakilacustomer.org,422,443.00,Action
204,ROSEMARY,SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,208,442.95,Children
204,ROSEMARY,SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,208,442.95,Games
559,EVERETT,BANDA,EVERETT.BANDA@sakilacustomer.org,565,442.88,Family
90,RUBY,WASHINGTON,RUBY.WASHINGTON@sakilacustomer.org,94,442.88,Drama
376,RANDY,GAITHER,RANDY.GAITHER@sakilacustomer.org,381,442.88,Classics
559,EVERETT,BANDA,EVERETT.BANDA@sakilacustomer.org,565,442.88,Animation
563,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,569,442.84,Children
563,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,569,442.84,Music
424,KYLE,SPURLOCK,KYLE.SPURLOCK@sakilacustomer.org,429,442.80,Animation
424,KYLE,SPURLOCK,KYLE.SPURLOCK@sakilacustomer.org,429,442.80,Documentary
135,JUANITA,MASON,JUANITA.MASON@sakilacustomer.org,139,442.80,Family
103,GLADYS,HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,107,440.07,Documentary
479,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,484,440.07,Foreign
479,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,484,440.07,Classics
479,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,484,440.07,Children
103,GLADYS,HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,107,440.07,Action
103,GLADYS,HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,107,440.07,Horror
103,GLADYS,HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,107,440.07,Sports
155,GAIL,KNIGHT,GAIL.KNIGHT@sakilacustomer.org,159,439.00,Classics
562,WALLACE,SLONE,WALLACE.SLONE@sakilacustomer.org,568,439.00,Classics
155,GAIL,KNIGHT,GAIL.KNIGHT@sakilacustomer.org,159,439.00,Animation
305,RICHARD,MCCRARY,RICHARD.MCCRARY@sakilacustomer.org,310,439.00,Horror
155,GAIL,KNIGHT,GAIL.KNIGHT@sakilacustomer.org,159,439.00,Documentary
121,JOSEPHINE,GOMEZ,JOSEPHINE.GOMEZ@sakilacustomer.org,125,438.96,Documentary
121,JOSEPHINE,GOMEZ,JOSEPHINE.GOMEZ@sakilacustomer.org,125,438.96,Action
290,KRISTINA,CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,295,438.88,Horror
405,LEONARD,SCHOFIELD,LEONARD.SCHOFIELD@sakilacustomer.org,410,438.72,New
405,LEONARD,SCHOFIELD,LEONARD.SCHOFIELD@sakilacustomer.org,410,438.72,Games
87,WANDA,PATTERSON,WANDA.PATTERSON@sakilacustomer.org,91,437.10,Sports
87,WANDA,PATTERSON,WANDA.PATTERSON@sakilacustomer.org,91,437.10,Sci-Fi
87,WANDA,PATTERSON,WANDA.PATTERSON@sakilacustomer.org,91,437.10,Classics
87,WANDA,PATTERSON,WANDA.PATTERSON@sakilacustomer.org,91,437.10,Action
87,WANDA,PATTERSON,WANDA.PATTERSON@sakilacustomer.org,91,437.10,Children
362,NICHOLAS,BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,367,437.04,Children
362,NICHOLAS,BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,367,437.04,Games
172,BERNICE,WILLIS,BERNICE.WILLIS@sakilacustomer.org,176,437.01,Games
172,BERNICE,WILLIS,BERNICE.WILLIS@sakilacustomer.org,176,437.01,Drama
172,BERNICE,WILLIS,BERNICE.WILLIS@sakilacustomer.org,176,437.01,Travel
172,BERNICE,WILLIS,BERNICE.WILLIS@sakilacustomer.org,176,437.01,Music
47,FRANCES,PARKER,FRANCES.PARKER@sakilacustomer.org,51,435.12,Action
47,FRANCES,PARKER,FRANCES.PARKER@sakilacustomer.org,51,435.12,Comedy
541,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,547,435.04,Animation
572,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,578,435.00,Sports
145,LUCILLE,HOLMES,LUCILLE.HOLMES@sakilacustomer.org,149,434.88,Sci-Fi
275,CAROLE,BARNETT,CAROLE.BARNETT@sakilacustomer.org,280,434.80,Games
275,CAROLE,BARNETT,CAROLE.BARNETT@sakilacustomer.org,280,434.80,Family
436,TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,441,434.10,Games
436,TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,441,434.10,Travel
436,TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,441,434.10,New
277,OLGA,JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,282,434.04,Animation
237,TANYA,GILBERT,TANYA.GILBERT@sakilacustomer.org,241,434.01,Children
66,JANICE,WARD,JANICE.WARD@sakilacustomer.org,70,433.98,Action
66,JANICE,WARD,JANICE.WARD@sakilacustomer.org,70,433.98,Documentary
66,JANICE,WARD,JANICE.WARD@sakilacustomer.org,70,433.98,Foreign
66,JANICE,WARD,JANICE.WARD@sakilacustomer.org,70,433.98,Family
66,JANICE,WARD,JANICE.WARD@sakilacustomer.org,70,433.98,Drama
5,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,9,433.86,Games
5,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,9,433.86,Sports
5,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,9,433.86,New
148,ELEANOR,HUNT,ELEANOR.HUNT@sakilacustomer.org,152,433.08,New
148,ELEANOR,HUNT,ELEANOR.HUNT@sakilacustomer.org,152,433.08,Comedy
337,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,342,431.13,Animation
363,ROY,WHITING,ROY.WHITING@sakilacustomer.org,368,431.13,Travel
363,ROY,WHITING,ROY.WHITING@sakilacustomer.org,368,431.13,Foreign
337,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,342,431.13,Drama
337,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,342,431.13,Travel
249,DORA,MEDINA,DORA.MEDINA@sakilacustomer.org,253,431.08,Games
120,SYLVIA,ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,124,431.04,Drama
120,SYLVIA,ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,124,431.04,Sports
553,MAX,PITT,MAX.PITT@sakilacustomer.org,559,431.04,Sci-Fi
120,SYLVIA,ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,124,431.04,Comedy
120,SYLVIA,ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,124,431.04,Travel
127,ELAINE,STEVENS,ELAINE.STEVENS@sakilacustomer.org,131,431.04,Travel
261,DEANNA,BYRD,DEANNA.BYRD@sakilacustomer.org,266,430.96,Travel
109,EDNA,WEST,EDNA.WEST@sakilacustomer.org,113,430.96,Sci-Fi
261,DEANNA,BYRD,DEANNA.BYRD@sakilacustomer.org,266,430.96,Foreign
109,EDNA,WEST,EDNA.WEST@sakilacustomer.org,113,430.96,Classics
581,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,587,430.92,Animation
52,JULIE,SANCHEZ,JULIE.SANCHEZ@sakilacustomer.org,56,430.84,Comedy
52,JULIE,SANCHEZ,JULIE.SANCHEZ@sakilacustomer.org,56,430.84,Documentary
418,JEFF,EAST,JEFF.EAST@sakilacustomer.org,423,430.80,Documentary
452,TOM,MILNER,TOM.MILNER@sakilacustomer.org,457,430.72,Drama
452,TOM,MILNER,TOM.MILNER@sakilacustomer.org,457,430.72,Sci-Fi
452,TOM,MILNER,TOM.MILNER@sakilacustomer.org,457,430.72,Action
567,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,573,429.00,Travel
412,ALLEN,BUTTERFIELD,ALLEN.BUTTERFIELD@sakilacustomer.org,417,428.95,Action
347,RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,352,428.10,Classics
347,RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,352,428.10,Action
289,VIOLET,RODRIQUEZ,VIOLET.RODRIQUEZ@sakilacustomer.org,294,428.10,Games
289,VIOLET,RODRIQUEZ,VIOLET.RODRIQUEZ@sakilacustomer.org,294,428.10,Documentary
347,RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,352,428.10,Drama
289,VIOLET,RODRIQUEZ,VIOLET.RODRIQUEZ@sakilacustomer.org,294,428.10,Family
239,MINNIE,ROMERO,MINNIE.ROMERO@sakilacustomer.org,243,427.98,Games
46,CATHERINE,CAMPBELL,CATHERINE.CAMPBELL@sakilacustomer.org,50,427.98,Games
239,MINNIE,ROMERO,MINNIE.ROMERO@sakilacustomer.org,243,427.98,Documentary
46,CATHERINE,CAMPBELL,CATHERINE.CAMPBELL@sakilacustomer.org,50,427.98,Drama
46,CATHERINE,CAMPBELL,CATHERINE.CAMPBELL@sakilacustomer.org,50,427.98,Classics
239,MINNIE,ROMERO,MINNIE.ROMERO@sakilacustomer.org,243,427.98,Action
